Date,Product_ID,Product_Name,Warehouse,Quantity_On_Hand,Quantity_Reserved,Quantity_Available,Reorder_Point,Reorder_Quantity,Unit_Cost,Total_Value,Last_Received,Next_Expected,Status
2024-12-01,PROD-44358,Product 3543,Warehouse-Midwest,872,34,838,71,56,298.45,260248.4,2024-11-20,2024-12-27,Normal
2024-12-01,PROD-62533,Product 2424,Warehouse-West,481,22,459,96,89,162.29,78061.49,2024-11-20,2024-12-09,Overstocked
2024-12-01,PROD-23098,Product 9811,Warehouse-Central,315,16,299,31,107,881.56,277691.4,2024-11-18,2024-12-15,Overstocked
2024-12-01,PROD-11077,Product 6434,Warehouse-South,807,38,769,49,169,1353.82,1092532.74,2024-11-25,2025-01-06,Low Stock
2024-12-01,PROD-26117,Product 7165,Warehouse-North,391,28,363,38,86,1533.59,599633.69,2024-11-25,2025-01-11,Normal
2024-12-01,PROD-82331,Product 2252,Warehouse-Central,757,27,730,57,67,1391.12,1053077.84,2024-11-22,2024-12-24,Low Stock
2024-12-01,PROD-61643,Product 9380,Warehouse-South,529,26,503,42,132,122.66,64887.14,2024-11-02,2024-12-10,Normal
2024-12-01,PROD-30083,Product 6136,Warehouse-West,635,43,592,49,110,639.56,406120.6,2024-11-15,2025-01-10,Reorder Required
2024-12-01,PROD-72872,Product 8119,Warehouse-North,242,41,201,25,143,1296.13,313663.46,2024-11-14,2024-12-31,Normal
2024-12-01,PROD-56760,Product 8328,Warehouse-North,376,44,332,80,142,349.72,131494.72,2024-11-07,2024-12-20,Normal
2024-12-01,PROD-17495,Product 3058,Warehouse-East,120,5,115,41,60,68.37,8204.4,2024-11-09,2025-01-08,Normal
2024-12-01,PROD-90632,Product 3172,Warehouse-North,670,19,651,49,112,1548.28,1037347.6,2024-11-14,2024-12-08,Low Stock
2024-12-01,PROD-53361,Product 7223,Warehouse-Midwest,765,40,725,43,129,42.74,32696.1,2024-11-08,2024-12-27,Normal
2024-12-01,PROD-14114,Product 6037,Warehouse-North,564,12,552,29,108,1781.92,1005002.88,2024-11-25,2024-12-09,Normal
2024-12-01,PROD-49658,Product 2282,Warehouse-East,324,23,301,88,186,791.02,256290.48,2024-11-01,2025-01-05,Reorder Required
2024-12-01,PROD-23172,Product 6802,Warehouse-East,77,36,41,81,151,1275.42,98207.34,2024-11-30,2024-12-20,Low Stock
2024-12-01,PROD-23150,Product 6689,Warehouse-East,444,48,396,63,64,643.79,285842.76,2024-11-29,2024-12-03,Reorder Required
2024-12-01,PROD-21770,Product 4360,Warehouse-Midwest,782,37,745,68,156,617.15,482611.3,2024-11-06,2024-12-16,Low Stock
2024-12-01,PROD-42409,Product 5728,Warehouse-East,738,30,708,55,176,801.76,591698.88,2024-11-23,2024-12-22,Normal
2024-12-01,PROD-89201,Product 9184,Warehouse-Central,430,22,408,33,78,1316.54,566112.2,2024-11-16,2024-12-13,Reorder Required
2024-12-01,PROD-58665,Product 9206,Warehouse-South,112,48,64,30,115,475.7,53278.4,2024-11-24,2024-12-04,Normal
2024-12-01,PROD-60971,Product 3002,Warehouse-South,37,12,25,33,88,1911.88,70739.56,2024-11-09,2024-12-08,Low Stock
2024-12-01,PROD-86944,Product 2055,Warehouse-North,962,42,920,63,178,157.15,151178.3,2024-11-21,2024-12-04,Low Stock
2024-12-01,PROD-18669,Product 3499,Warehouse-South,833,19,814,55,62,1887.31,1572129.23,2024-11-15,2025-01-12,Normal
2024-12-01,PROD-45583,Product 4099,Warehouse-East,518,24,494,74,199,859.9,445428.2,2024-11-12,2024-12-09,Overstocked
2024-12-01,PROD-84654,Product 9017,Warehouse-North,359,27,332,55,197,246.61,88532.99,2024-11-15,2025-01-09,Reorder Required
2024-12-01,PROD-39898,Product 1885,Warehouse-West,989,24,965,96,75,1835.63,1815438.07,2024-11-01,2024-12-13,Normal
2024-12-01,PROD-03392,Product 6716,Warehouse-North,239,19,220,24,122,187.25,44752.75,2024-11-23,2024-12-03,Normal
2024-12-01,PROD-44942,Product 8724,Warehouse-East,317,15,302,23,134,1158.1,367117.7,2024-11-15,2024-12-29,Normal
2024-12-01,PROD-51115,Product 1156,Warehouse-Central,777,49,728,83,86,493.71,383612.67,2024-11-27,2024-12-24,Normal
2024-12-01,PROD-99581,Product 4040,Warehouse-North,413,4,409,79,183,1248.46,515613.98,2024-11-09,2024-12-17,Normal
2024-12-01,PROD-89353,Product 3393,Warehouse-Central,600,27,573,57,82,433.49,260094.0,2024-11-26,2024-12-28,Normal
2024-12-01,PROD-79168,Product 3300,Warehouse-Midwest,348,38,310,24,197,498.98,173645.04,2024-11-04,2024-12-27,Overstocked
2024-12-01,PROD-52411,Product 3090,Warehouse-Midwest,238,0,238,45,58,670.43,159562.34,2024-11-01,2024-12-27,Reorder Required
2024-12-01,PROD-15952,Product 7656,Warehouse-Central,171,47,124,80,77,134.78,23047.38,2024-11-13,2025-01-07,Normal
2024-12-01,PROD-86276,Product 1700,Warehouse-Midwest,53,29,24,45,53,381.95,20243.35,2024-11-21,2025-01-08,Low Stock
2024-12-01,PROD-68255,Product 2224,Warehouse-East,586,34,552,100,89,666.57,390610.02,2024-11-17,2025-01-13,Normal
2024-12-01,PROD-05959,Product 3939,Warehouse-North,638,9,629,78,132,672.02,428748.76,2024-11-09,2024-12-07,Overstocked
2024-12-01,PROD-54880,Product 9372,Warehouse-Midwest,526,25,501,84,61,1250.64,657836.64,2024-11-22,2024-12-25,Normal
2024-12-01,PROD-42526,Product 2979,Warehouse-Central,205,48,157,36,156,233.0,47765.0,2024-11-11,2024-12-22,Normal
2024-12-01,PROD-78477,Product 9205,Warehouse-North,917,12,905,93,87,329.52,302169.84,2024-11-18,2025-01-15,Reorder Required
2024-12-01,PROD-04600,Product 7270,Warehouse-Central,23,20,3,47,126,1919.07,44138.61,2024-11-14,2024-12-04,Low Stock
2024-12-01,PROD-79089,Product 6044,Warehouse-West,699,9,690,100,103,1597.37,1116561.63,2024-11-11,2024-12-20,Normal
2024-12-01,PROD-67460,Product 7920,Warehouse-West,440,32,408,51,69,1158.12,509572.8,2024-11-22,2024-12-10,Overstocked
2024-12-01,PROD-68581,Product 5207,Warehouse-Midwest,183,45,138,38,197,902.84,165219.72,2024-11-11,2024-12-20,Low Stock
2024-12-01,PROD-12231,Product 8361,Warehouse-East,400,46,354,90,154,1451.37,580548.0,2024-11-02,2024-12-06,Normal
2024-12-01,PROD-79909,Product 1864,Warehouse-West,279,25,254,92,141,1117.86,311882.94,2024-11-18,2024-12-28,Low Stock
2024-12-01,PROD-58473,Product 5199,Warehouse-Midwest,997,44,953,85,82,320.6,319638.2,2024-11-19,2024-12-31,Normal
2024-12-01,PROD-31973,Product 7070,Warehouse-West,151,49,102,72,159,1236.26,186675.26,2024-11-13,2024-12-04,Low Stock
2024-12-01,PROD-08941,Product 4926,Warehouse-Midwest,902,16,886,54,57,1115.83,1006478.66,2024-11-23,2024-12-25,Overstocked
2024-12-01,PROD-14476,Product 3586,Warehouse-East,840,45,795,30,79,1253.95,1053318.0,2024-11-01,2024-12-31,Normal
2024-12-01,PROD-98048,Product 3198,Warehouse-East,739,36,703,81,88,1555.27,1149344.53,2024-11-15,2024-12-25,Low Stock
2024-12-01,PROD-59974,Product 9089,Warehouse-Midwest,618,31,587,43,52,1587.6,981136.8,2024-11-19,2024-12-13,Normal
2024-12-01,PROD-13681,Product 5267,Warehouse-South,863,16,847,48,186,760.66,656449.58,2024-11-14,2025-01-03,Normal
2024-12-01,PROD-68425,Product 3766,Warehouse-Central,17,3,14,31,102,56.28,956.76,2024-11-29,2024-12-16,Low Stock
2024-12-01,PROD-81420,Product 8662,Warehouse-Central,713,49,664,95,109,543.49,387508.37,2024-11-05,2024-12-16,Overstocked
2024-12-01,PROD-61816,Product 6528,Warehouse-North,636,43,593,38,181,800.16,508901.76,2024-11-06,2024-12-26,Overstocked
2024-12-01,PROD-55674,Product 9311,Warehouse-Central,665,10,655,38,163,875.09,581934.85,2024-11-28,2024-12-24,Reorder Required
2024-12-01,PROD-03317,Product 5836,Warehouse-North,317,33,284,60,149,1473.32,467042.44,2024-11-10,2025-01-15,Normal
2024-12-01,PROD-34051,Product 9021,Warehouse-West,318,18,300,67,118,1100.57,349981.26,2024-11-28,2025-01-04,Normal
2024-12-01,PROD-22182,Product 3582,Warehouse-Central,554,34,520,97,161,570.49,316051.46,2024-11-23,2025-01-11,Normal
2024-12-01,PROD-22341,Product 9791,Warehouse-Midwest,982,23,959,20,90,858.58,843125.56,2024-11-03,2024-12-14,Overstocked
2024-12-01,PROD-83412,Product 4911,Warehouse-Central,588,44,544,23,50,1860.81,1094156.28,2024-11-07,2024-12-13,Normal
2024-12-01,PROD-19259,Product 7110,Warehouse-East,179,33,146,80,101,1778.74,318394.46,2024-11-26,2024-12-12,Low Stock
2024-12-01,PROD-09219,Product 6785,Warehouse-West,911,50,861,34,81,1054.31,960476.41,2024-11-10,2024-12-29,Normal
2024-12-01,PROD-06226,Product 4244,Warehouse-Central,232,31,201,44,178,1609.53,373410.96,2024-11-17,2024-12-29,Normal
2024-12-01,PROD-68567,Product 4523,Warehouse-West,424,48,376,89,56,942.83,399759.92,2024-11-05,2024-12-30,Reorder Required
2024-12-01,PROD-70219,Product 7109,Warehouse-West,692,50,642,75,99,1535.36,1062469.12,2024-11-06,2025-01-08,Normal
2024-12-01,PROD-38108,Product 4010,Warehouse-North,794,47,747,86,100,1144.69,908883.86,2024-11-03,2024-12-28,Overstocked
2024-12-01,PROD-40544,Product 6524,Warehouse-West,316,14,302,50,190,1499.8,473936.8,2024-11-23,2024-12-10,Normal
2024-12-01,PROD-68449,Product 4095,Warehouse-Midwest,746,41,705,40,167,1190.41,888045.86,2024-11-19,2025-01-13,Reorder Required
2024-12-01,PROD-48894,Product 2431,Warehouse-South,471,17,454,79,66,562.14,264767.94,2024-11-27,2024-12-28,Low Stock
2024-12-01,PROD-93502,Product 4321,Warehouse-Midwest,420,46,374,62,89,1749.32,734714.4,2024-11-04,2024-12-15,Overstocked
2024-12-01,PROD-70046,Product 5223,Warehouse-North,537,25,512,48,75,1934.36,1038751.32,2024-11-02,2025-01-06,Reorder Required
2024-12-01,PROD-66747,Product 1079,Warehouse-West,68,39,29,45,180,603.3,41024.4,2024-11-19,2024-12-31,Low Stock
2024-12-01,PROD-49896,Product 8141,Warehouse-West,141,50,91,96,141,36.27,5114.07,2024-11-29,2024-12-22,Low Stock
2024-12-01,PROD-85935,Product 1323,Warehouse-West,871,29,842,72,183,605.29,527207.59,2024-11-23,2025-01-03,Normal
2024-12-01,PROD-37192,Product 4074,Warehouse-East,634,28,606,22,140,1574.67,998340.78,2024-11-28,2025-01-06,Normal
2024-12-01,PROD-93974,Product 2726,Warehouse-North,832,38,794,45,74,1916.99,1594935.68,2024-11-01,2024-12-24,Reorder Required
2024-12-01,PROD-47766,Product 1565,Warehouse-East,653,42,611,85,123,1896.15,1238185.95,2024-11-29,2025-01-04,Reorder Required
2024-12-01,PROD-19720,Product 7319,Warehouse-East,506,3,503,40,131,851.18,430697.08,2024-11-30,2024-12-03,Normal
2024-12-01,PROD-38900,Product 5862,Warehouse-Central,243,44,199,65,121,933.44,226825.92,2024-11-26,2025-01-12,Low Stock
2024-12-01,PROD-77998,Product 8697,Warehouse-West,283,32,251,41,159,1606.32,454588.56,2024-11-01,2024-12-31,Normal
2024-12-01,PROD-85788,Product 3720,Warehouse-Central,376,19,357,77,104,900.22,338482.72,2024-11-13,2024-12-20,Normal
2024-12-01,PROD-04397,Product 9302,Warehouse-South,615,24,591,46,172,1585.12,974848.8,2024-11-24,2024-12-15,Reorder Required
2024-12-01,PROD-31707,Product 1491,Warehouse-West,704,38,666,39,119,1142.88,804587.52,2024-11-13,2024-12-11,Reorder Required
2024-12-01,PROD-25911,Product 1214,Warehouse-South,745,35,710,73,64,1179.28,878563.6,2024-11-19,2024-12-21,Normal
2024-12-01,PROD-90438,Product 3351,Warehouse-Central,857,33,824,28,89,306.88,262996.16,2024-11-24,2024-12-20,Normal
2024-12-01,PROD-38372,Product 6578,Warehouse-Midwest,389,5,384,50,174,369.48,143727.72,2024-11-03,2024-12-05,Low Stock
2024-12-01,PROD-07565,Product 1103,Warehouse-North,536,10,526,84,98,772.69,414161.84,2024-11-08,2024-12-28,Reorder Required
2024-12-01,PROD-08683,Product 4739,Warehouse-East,860,18,842,82,195,992.08,853188.8,2024-11-12,2024-12-18,Overstocked
2024-12-01,PROD-86226,Product 6712,Warehouse-South,363,30,333,62,168,1929.93,700564.59,2024-11-15,2024-12-03,Normal
2024-12-01,PROD-07768,Product 4402,Warehouse-North,372,33,339,41,68,1748.79,650549.88,2024-11-04,2025-01-04,Normal
2024-12-01,PROD-76249,Product 7129,Warehouse-South,841,15,826,71,196,1381.43,1161782.63,2024-11-23,2024-12-20,Low Stock
2024-12-01,PROD-22845,Product 8597,Warehouse-North,696,34,662,52,149,634.77,441799.92,2024-11-01,2024-12-11,Overstocked
2024-12-01,PROD-86665,Product 9803,Warehouse-South,316,14,302,28,172,1194.65,377509.4,2024-11-23,2025-01-13,Reorder Required
2024-12-01,PROD-90651,Product 8078,Warehouse-East,394,4,390,73,199,1160.57,457264.58,2024-11-03,2024-12-30,Low Stock
2024-12-01,PROD-31531,Product 7491,Warehouse-North,405,9,396,82,173,857.14,347141.7,2024-11-17,2024-12-02,Reorder Required
2024-12-01,PROD-48245,Product 3239,Warehouse-Midwest,334,37,297,85,179,88.01,29395.34,2024-11-03,2024-12-07,Normal
2024-12-01,PROD-78417,Product 4093,Warehouse-West,775,14,761,69,87,1580.27,1224709.25,2024-11-09,2025-01-01,Normal
2024-12-01,PROD-32157,Product 8295,Warehouse-South,387,43,344,44,93,622.03,240725.61,2024-11-08,2024-12-21,Normal
2024-12-01,PROD-65743,Product 8233,Warehouse-East,519,46,473,45,76,1810.19,939488.61,2024-11-06,2024-12-14,Normal
2024-12-01,PROD-28463,Product 5522,Warehouse-West,706,4,702,51,53,1580.19,1115614.14,2024-11-28,2024-12-11,Normal
2024-12-01,PROD-47764,Product 2345,Warehouse-West,546,43,503,56,53,1233.59,673540.14,2024-11-05,2024-12-14,Normal
2024-12-01,PROD-75481,Product 1700,Warehouse-West,68,38,30,72,120,1752.81,119191.08,2024-11-29,2025-01-02,Low Stock
2024-12-01,PROD-81605,Product 7295,Warehouse-South,973,49,924,59,56,842.73,819976.29,2024-11-26,2024-12-27,Normal
2024-12-01,PROD-02532,Product 1671,Warehouse-West,753,38,715,43,128,496.74,374045.22,2024-11-10,2024-12-23,Low Stock
2024-12-01,PROD-07826,Product 7746,Warehouse-East,603,48,555,78,165,690.28,416238.84,2024-11-14,2024-12-19,Normal
2024-12-01,PROD-65144,Product 1218,Warehouse-Central,316,1,315,95,188,852.49,269386.84,2024-11-22,2024-12-09,Normal
2024-12-01,PROD-54895,Product 2437,Warehouse-South,139,32,107,55,82,972.52,135180.28,2024-11-09,2025-01-02,Low Stock
2024-12-01,PROD-91601,Product 1479,Warehouse-North,819,13,806,58,101,781.18,639786.42,2024-11-11,2025-01-01,Normal
2024-12-01,PROD-68857,Product 8696,Warehouse-North,79,15,64,59,145,623.87,49285.73,2024-11-27,2025-01-06,Overstocked
2024-12-01,PROD-99894,Product 2847,Warehouse-Central,219,26,193,52,67,1505.12,329621.28,2024-11-23,2024-12-06,Overstocked
2024-12-01,PROD-42400,Product 1875,Warehouse-West,39,31,8,100,119,1839.91,71756.49,2024-11-29,2024-12-31,Low Stock
2024-12-01,PROD-74971,Product 2774,Warehouse-South,23,18,5,30,110,541.24,12448.52,2024-11-15,2024-12-15,Low Stock
2024-12-01,PROD-79747,Product 5671,Warehouse-Central,765,18,747,86,110,1990.91,1523046.15,2024-11-15,2024-12-09,Normal
2024-12-01,PROD-80920,Product 4783,Warehouse-West,900,24,876,46,160,829.01,746109.0,2024-11-18,2024-12-30,Overstocked
2024-12-01,PROD-97709,Product 2773,Warehouse-West,459,14,445,91,138,1210.87,555789.33,2024-11-05,2025-01-14,Normal
2024-12-01,PROD-74596,Product 3354,Warehouse-North,343,16,327,47,167,1128.74,387157.82,2024-11-28,2025-01-10,Normal
2024-12-01,PROD-51701,Product 5020,Warehouse-South,552,21,531,64,112,190.94,105398.88,2024-11-16,2025-01-05,Overstocked
2024-12-01,PROD-87924,Product 4918,Warehouse-South,753,34,719,74,78,270.55,203724.15,2024-11-27,2024-12-24,Reorder Required
2024-12-01,PROD-13584,Product 6522,Warehouse-Central,281,43,238,79,158,937.43,263417.83,2024-11-12,2024-12-30,Overstocked
2024-12-01,PROD-49072,Product 6899,Warehouse-North,789,0,789,58,53,1368.59,1079817.51,2024-11-22,2024-12-07,Normal
2024-12-01,PROD-89117,Product 9619,Warehouse-East,84,30,54,22,118,168.95,14191.8,2024-11-11,2024-12-28,Overstocked
2024-12-01,PROD-98385,Product 3269,Warehouse-East,237,47,190,70,91,300.91,71315.67,2024-11-30,2024-12-25,Normal
2024-12-01,PROD-40853,Product 7611,Warehouse-South,735,21,714,94,194,1388.35,1020437.25,2024-11-07,2024-12-07,Low Stock
2024-12-01,PROD-74939,Product 9873,Warehouse-East,901,36,865,45,136,1545.91,1392864.91,2024-11-09,2025-01-11,Normal
2024-12-01,PROD-88497,Product 6611,Warehouse-East,87,50,37,77,57,1134.01,98658.87,2024-11-01,2025-01-04,Low Stock
2024-12-01,PROD-74099,Product 1641,Warehouse-East,386,13,373,43,69,1859.14,717628.04,2024-11-18,2024-12-24,Reorder Required
2024-12-01,PROD-80008,Product 9727,Warehouse-East,587,31,556,23,179,373.89,219473.43,2024-11-13,2024-12-15,Normal
2024-12-01,PROD-24306,Product 5935,Warehouse-Central,841,32,809,81,101,901.75,758371.75,2024-11-21,2025-01-11,Normal
2024-12-01,PROD-73005,Product 5435,Warehouse-Midwest,739,28,711,79,93,1482.84,1095818.76,2024-11-20,2025-01-08,Overstocked
2024-12-01,PROD-41963,Product 4264,Warehouse-Midwest,289,47,242,96,91,1256.11,363015.79,2024-11-01,2024-12-26,Normal
2024-12-01,PROD-06027,Product 1353,Warehouse-Midwest,454,50,404,46,65,1004.79,456174.66,2024-11-30,2024-12-30,Low Stock
2024-12-01,PROD-25424,Product 8896,Warehouse-South,26,10,16,94,178,1516.04,39417.04,2024-11-02,2024-12-25,Low Stock
2024-12-01,PROD-48917,Product 2345,Warehouse-North,749,24,725,92,91,306.41,229501.09,2024-11-30,2025-01-10,Normal
2024-12-01,PROD-66872,Product 4350,Warehouse-Central,532,49,483,62,67,1600.42,851423.44,2024-11-13,2025-01-12,Normal
2024-12-01,PROD-86710,Product 7278,Warehouse-West,531,22,509,56,192,1528.49,811628.19,2024-11-13,2024-12-03,Normal
2024-12-01,PROD-76465,Product 6042,Warehouse-South,960,4,956,96,138,557.44,535142.4,2024-11-04,2024-12-15,Reorder Required
2024-12-01,PROD-18129,Product 7513,Warehouse-North,773,20,753,48,75,565.65,437247.45,2024-11-12,2024-12-30,Reorder Required
2024-12-01,PROD-42655,Product 6322,Warehouse-Central,522,18,504,67,88,1792.32,935591.04,2024-11-13,2025-01-12,Low Stock
2024-12-01,PROD-76557,Product 2876,Warehouse-Central,656,6,650,73,121,1307.1,857457.6,2024-11-20,2024-12-14,Normal
2024-12-01,PROD-93982,Product 4762,Warehouse-Midwest,418,26,392,86,72,286.94,119940.92,2024-11-01,2025-01-10,Low Stock
2024-12-01,PROD-53139,Product 3095,Warehouse-East,26,14,12,48,50,574.6,14939.6,2024-11-27,2025-01-02,Low Stock
2024-12-01,PROD-96335,Product 7767,Warehouse-North,726,25,701,70,186,480.18,348610.68,2024-11-04,2025-01-10,Normal
2024-12-01,PROD-36944,Product 3426,Warehouse-North,261,18,243,23,75,1272.87,332219.07,2024-11-21,2024-12-30,Normal
2024-12-01,PROD-25416,Product 2300,Warehouse-West,291,46,245,51,144,74.88,21790.08,2024-11-08,2024-12-16,Normal
2024-12-01,PROD-21472,Product 7518,Warehouse-Midwest,279,44,235,92,75,765.36,213535.44,2024-11-10,2025-01-02,Normal
2024-12-01,PROD-63679,Product 9180,Warehouse-West,510,6,504,38,105,612.32,312283.2,2024-11-20,2024-12-20,Overstocked
2024-12-01,PROD-40671,Product 2486,Warehouse-East,648,22,626,25,53,935.91,606469.68,2024-11-20,2025-01-08,Normal
2024-12-01,PROD-36569,Product 7731,Warehouse-North,52,24,28,78,134,1572.83,81787.16,2024-11-03,2024-12-12,Low Stock
2024-12-01,PROD-34610,Product 5340,Warehouse-West,324,27,297,21,170,1219.51,395121.24,2024-11-29,2024-12-18,Reorder Required
2024-12-01,PROD-43058,Product 5003,Warehouse-West,846,17,829,83,68,1722.07,1456871.22,2024-11-15,2025-01-01,Normal
2024-12-01,PROD-23480,Product 3485,Warehouse-Central,64,19,45,47,161,657.9,42105.6,2024-11-13,2025-01-08,Low Stock
2024-12-01,PROD-86054,Product 9645,Warehouse-West,809,28,781,29,112,527.57,426804.13,2024-11-10,2024-12-13,Normal
2024-12-01,PROD-43213,Product 8832,Warehouse-North,21,11,10,77,75,972.24,20417.04,2024-11-22,2024-12-17,Low Stock
2024-12-01,PROD-26589,Product 6229,Warehouse-North,89,24,65,64,145,369.68,32901.52,2024-11-17,2025-01-14,Low Stock
2024-12-01,PROD-46928,Product 2762,Warehouse-East,262,11,251,100,180,553.96,145137.52,2024-11-30,2024-12-04,Low Stock
2024-12-01,PROD-69484,Product 5847,Warehouse-South,389,7,382,90,138,1344.0,522816.0,2024-11-03,2024-12-28,Normal
2024-12-01,PROD-63705,Product 1526,Warehouse-Central,578,13,565,65,191,566.18,327252.04,2024-11-17,2025-01-02,Overstocked
2024-12-01,PROD-42047,Product 3525,Warehouse-North,168,31,137,57,152,1538.92,258538.56,2024-11-19,2024-12-14,Reorder Required
2024-12-01,PROD-49694,Product 1638,Warehouse-West,463,6,457,75,84,228.82,105943.66,2024-11-26,2024-12-24,Normal
2024-12-01,PROD-54801,Product 3266,Warehouse-West,339,22,317,86,102,394.08,133593.12,2024-11-11,2024-12-02,Normal
2024-12-01,PROD-71300,Product 3005,Warehouse-Midwest,758,2,756,82,186,238.28,180616.24,2024-11-05,2024-12-12,Normal
2024-12-01,PROD-70239,Product 5609,Warehouse-North,682,28,654,93,52,49.54,33786.28,2024-11-21,2025-01-13,Low Stock
2024-12-01,PROD-03791,Product 6697,Warehouse-South,543,38,505,87,157,632.46,343425.78,2024-11-12,2025-01-08,Normal
2024-12-01,PROD-06485,Product 9420,Warehouse-South,802,34,768,81,145,1540.27,1235296.54,2024-11-02,2024-12-12,Normal
2024-12-01,PROD-73201,Product 2050,Warehouse-North,587,42,545,20,150,1637.87,961429.69,2024-11-13,2025-01-12,Normal
2024-12-01,PROD-88303,Product 3946,Warehouse-West,221,15,206,41,73,277.04,61225.84,2024-11-13,2025-01-01,Overstocked
2024-12-01,PROD-88289,Product 9656,Warehouse-South,408,5,403,90,100,1019.14,415809.12,2024-11-29,2025-01-01,Low Stock
2024-12-01,PROD-14699,Product 3442,Warehouse-West,566,18,548,70,111,182.99,103572.34,2024-11-19,2025-01-11,Overstocked
2024-12-01,PROD-72522,Product 7439,Warehouse-Midwest,473,8,465,72,172,431.2,203957.6,2024-11-27,2024-12-25,Low Stock
2024-12-01,PROD-82164,Product 4285,Warehouse-Midwest,830,43,787,43,88,1035.86,859763.8,2024-11-23,2024-12-23,Reorder Required
2024-12-01,PROD-74339,Product 1964,Warehouse-Midwest,507,28,479,88,129,192.52,97607.64,2024-11-30,2024-12-18,Normal
2024-12-01,PROD-32440,Product 5720,Warehouse-Central,194,36,158,28,167,152.46,29577.24,2024-11-21,2024-12-15,Reorder Required
